person_id,name_first,name_middle,name_last,political_affiliations,race,position_url,position_type,job_title,sector,organization,date_nominated,date_start,date_termination,court_resource_url,court_id,court_short_name,court_full_name,court_url
9009,Frank,W.,Volk,,,https://www.courtlistener.com/api/rest/v4/positions/52636/,jud,,,,2019-04-02,2019-10-17,,https://www.courtlistener.com/api/rest/v4/courts/wvsd/,wvsd,S.D. West Virginia,"District Court, S.D. West Virginia",http://www.wvsd.uscourts.gov/
16233,Tracy,,Staab,,,https://www.courtlistener.com/api/rest/v4/positions/52635/,jud,,,,2021-01-11,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16232,Rebecca,,Pennell,,,https://www.courtlistener.com/api/rest/v4/positions/52634/,jud,,,,2016-01-19,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16231,Bernard,F,Veljacic,,,https://www.courtlistener.com/api/rest/v4/positions/52633/,jud,,,,2020-12-08,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16230,Meng,Li,Che,,,https://www.courtlistener.com/api/rest/v4/positions/52632/,jud,,,,,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16229,Rebecca,,Glasgow,,,https://www.courtlistener.com/api/rest/v4/positions/52631/,jud,,,,2018-01-14,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16228,Anne,,Cruser,,,https://www.courtlistener.com/api/rest/v4/positions/52630/,jud,,,,2019-03-08,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16227,Ian,S,Birk,,,https://www.courtlistener.com/api/rest/v4/positions/52629/,jud,,,,2022-04-13,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16226,Janet,S,Chung,,,https://www.courtlistener.com/api/rest/v4/positions/52628/,jud,,,,2021-01-11,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16225,Linda,W.Y.,Coburn,,,https://www.courtlistener.com/api/rest/v4/positions/52627/,jud,,,,2021-01-11,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16224,Bill,A,Bowman,,,https://www.courtlistener.com/api/rest/v4/positions/52626/,jud,,,,2020-01-24,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16223,Cecily,,Hazelrigg-Hernandez,,,https://www.courtlistener.com/api/rest/v4/positions/52625/,jud,,,,2019-01-14,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16222,David,S,Mann,,,https://www.courtlistener.com/api/rest/v4/positions/52624/,jud,,,,2016-08-16,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16221,Lori,K,Smith,,,https://www.courtlistener.com/api/rest/v4/positions/52623/,jud,,,,2018-08-01,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16220,Beth,M,Andrus,,w,https://www.courtlistener.com/api/rest/v4/positions/52622/,jud,,,,2018-06-01,,,https://www.courtlistener.com/api/rest/v4/courts/washctapp/,washctapp,Court of Appeals of Washington,Court of Appeals of Washington,https://www.courts.wa.gov/appellate_trial_courts/
16219,Grace,Helen,Whitener,,b,https://www.courtlistener.com/api/rest/v4/positions/52621/,ass-jus,,,,,2020-04-13,,https://www.courtlistener.com/api/rest/v4/courts/wash/,wash,Washington Supreme Court,Washington Supreme Court,https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/
16218,Raquel,Devahl,Montoya-Lewis,,p,https://www.courtlistener.com/api/rest/v4/positions/52620/,ass-jus,,,,2019-12-01,2020-01-06,,https://www.courtlistener.com/api/rest/v4/courts/wash/,wash,Washington Supreme Court,Washington Supreme Court,https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/
16217,Mary,Isabel,Yu,,a,https://www.courtlistener.com/api/rest/v4/positions/52619/,ass-jus,,,,,2014-05-29,,https://www.courtlistener.com/api/rest/v4/courts/wash/,wash,Washington Supreme Court,Washington Supreme Court,https://www.courts.wa.gov/appellate_trial_courts/SupremeCourt/
16216,Toby,J,Heytens,,w,https://www.courtlistener.com/api/rest/v4/positions/52618/,jud,,,,2021-07-13,2021-11-02,,https://www.courtlistener.com/api/rest/v4/courts/ca4/,ca4,Fourth Circuit,Court of Appeals for the Fourth Circuit,http://www.ca4.uscourts.gov/
605,Julianna,Michelle,Childs,d,b,https://www.courtlistener.com/api/rest/v4/positions/52617/,jud,,,,2022-01-10,2022-07-25,,https://www.courtlistener.com/api/rest/v4/courts/cadc/,cadc,D.C. Circuit,Court of Appeals for the D.C. Circuit,http://www.cadc.uscourts.gov/
16215,John,D,Roberts,,,https://www.courtlistener.com/api/rest/v4/positions/52616/,jud,,,,,,2010-01-01,https://www.courtlistener.com/api/rest/v4/courts/akd/,akd,D. Alaska,"District Court, D. Alaska",http://www.akd.uscourts.gov/
16214,Wayne,R,Douglas,,w,https://www.courtlistener.com/api/rest/v4/positions/52615/,ass-jus,,,,2023-02-01,2023-03-10,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16213,Shaterra,Reed,Marion,,b,https://www.courtlistener.com/api/rest/v4/positions/52614/,jud,,,,,2022-10-01,,https://www.courtlistener.com/api/rest/v4/courts/tennworkcompcl/,tennworkcompcl,Tennessee Court of Workers' Comp. Claims,Tennessee Court of Workers' Compensation Claims,https://www.tn.gov/workforce/injuries-at-work/bureau-services/bureau-services/court-of-wc-claims.html
16212,Thomas,E.,Humphrey,,w,https://www.courtlistener.com/api/rest/v4/positions/52613/,ret-act-jus,,,,,2021-06-01,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16211,Rick,E.,Lawrence,,b,https://www.courtlistener.com/api/rest/v4/positions/52612/,ass-jus,,,,,2022-05-04,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16210,Catherine,R.,Connors,,w,https://www.courtlistener.com/api/rest/v4/positions/52611/,ass-jus,,,,,2020-02-04,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16209,Andrew,M.,Horton,,w,https://www.courtlistener.com/api/rest/v4/positions/52610/,ass-jus,,,,,2020-02-04,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16208,Valerie,,Stanfill,,w,https://www.courtlistener.com/api/rest/v4/positions/52609/,c-jus,,,,,2021-06-08,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
4622,Jeffrey,L.,Hjelm,,,https://www.courtlistener.com/api/rest/v4/positions/52608/,ret-act-jus,,,,,2020-02-01,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
4611,Robert,W.,Clifford,d,,https://www.courtlistener.com/api/rest/v4/positions/52607/,ret-act-jus,,,,,2009-09-01,,https://www.courtlistener.com/api/rest/v4/courts/me/,me,Supreme Judicial Court of Maine,Supreme Judicial Court of Maine,http://www.courts.state.me.us/maine_courts/supreme/
16207,James,Charles,Teel,d,,https://www.courtlistener.com/api/rest/v4/positions/52606/,prac,,1,,,1990-01-01,1999-10-01,,,,,
16207,James,Charles,Teel,d,,https://www.courtlistener.com/api/rest/v4/positions/52605/,,"Court Chief, Child Protective Services Unit",2,Tarrant County Criminal District Attorney,,1999-10-01,2015-01-01,,,,,
16207,James,Charles,Teel,d,,https://www.courtlistener.com/api/rest/v4/positions/52604/,ass-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct324/,texdistct324,Tex. 323rd Jud. Dist. Ct.,Texas 323rd Judicial District Court,https://www.tarrantcounty.com/en/juvenile-courts/323rd-district-court.html
16206,Joseph,Jefferson,Fisher,,w,https://www.courtlistener.com/api/rest/v4/positions/52603/,jud,,2,,,1959-09-10,1984-01-30,https://www.courtlistener.com/api/rest/v4/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16206,Joseph,Jefferson,Fisher,,w,https://www.courtlistener.com/api/rest/v4/positions/52602/,c-jud,,2,,,1967-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v4/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16206,Joseph,Jefferson,Fisher,,w,https://www.courtlistener.com/api/rest/v4/positions/52601/,ret-senior-jud,,2,,,1984-01-30,2000-06-19,https://www.courtlistener.com/api/rest/v4/courts/txed/,txed,E.D. Texas,"District Court, E.D. Texas",http://www.txed.uscourts.gov/
16205,Lori,Chrisman,Hockett,,w,https://www.courtlistener.com/api/rest/v4/positions/52600/,jud,,2,,,2011-01-01,2014-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct256/,texdistct256,Tex. 255th Jud. Dist. Ct.,Texas 255th Judicial District Court,http://www.dallascounty.org/government/courts/family_district/255th/
16205,Lori,Chrisman,Hockett,,w,https://www.courtlistener.com/api/rest/v4/positions/52599/,ada,,2,Dallas County District Attorney's Office,,1989-01-01,1993-01-01,,,,,
16205,Lori,Chrisman,Hockett,,w,https://www.courtlistener.com/api/rest/v4/positions/52598/,prac,,1,Private Practice,,1997-01-01,2006-01-01,,,,,
16205,Lori,Chrisman,Hockett,,w,https://www.courtlistener.com/api/rest/v4/positions/52597/,prac,,1,Hockett Mediation,,1993-01-01,1997-01-01,,,,,
16205,Lori,Chrisman,Hockett,,w,https://www.courtlistener.com/api/rest/v4/positions/52596/,jud,,2,,,2007-01-01,2010-01-01,https://www.courtlistener.com/api/rest/v4/courts/texdistct256/,texdistct256,Tex. 255th Jud. Dist. Ct.,Texas 255th Judicial District Court,http://www.dallascounty.org/government/courts/family_district/255th/
16204,Danah,L.,Zirpoli,r,w,https://www.courtlistener.com/api/rest/v4/positions/52595/,att-gen-ass,,2,Office of the State of Texas Attorney General,,2011-01-01,2014-01-01,,,,,
16204,Danah,L.,Zirpoli,r,w,https://www.courtlistener.com/api/rest/v4/positions/52594/,,First Assistant District Attorney,2,Hale County District Attorney's Office,,2015-02-02,2018-12-01,,,,,
16204,Danah,L.,Zirpoli,r,w,https://www.courtlistener.com/api/rest/v4/positions/52593/,ada,,2,Hale County District Attorney's Office,,2007-05-07,2011-06-01,,,,,
16204,Danah,L.,Zirpoli,r,w,https://www.courtlistener.com/api/rest/v4/positions/52592/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct65/,texdistct65,Tex. 64th Jud. Dist. Ct.,Texas 64th Judicial District Court,http://www.halecounty.org
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52591/,,Director,,"Net Integrated Services, Inc.",,1997-01-01,1998-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52590/,,Chief Technology Officer,,Synergy Companies,,1999-01-01,2001-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52589/,,"Project Lead, Network Service Division",,Southwest Bank of Texas,,2001-01-01,2002-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52588/,,Senior Technical Consulting Engineer (transactional),2,AT&T Mobility,,2003-01-01,2010-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52587/,,"Senior Project Manager, Network Technical Engineer",1,AT&T Mobility,,2010-01-01,2015-09-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52586/,,Owner,1,Zimmerer & Associates PLLC,,1984-01-01,1995-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52585/,,Owner,1,Zimmerer & Associates PLLC,,2015-09-01,2018-12-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52584/,,Corporate Counsel and Vice-President of Human Resources,1,"Net Integrated Services, Inc.",,1995-01-01,1996-01-01,,,,,
16202,Gerald,Lee,Zimmerer,d,w,https://www.courtlistener.com/api/rest/v4/positions/52583/,jus,,2,,,2019-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp14/,txctapp14,"Tex. App. Ct., 14th Dist. (Houston)","Texas Court of Appeals, 14th District (Houston)",http://www.txcourts.gov/14thcoa.aspx
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52582/,prac,,1,"Glaser and Youngblood, Attorneys at Law",,2002-01-01,2011-07-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52581/,,Director of the System Risk Management and Safety Office,,,,1992-01-01,2002-01-01,,,,,
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52580/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52579/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52578/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16201,John,W.,Youngblood,r,w,https://www.courtlistener.com/api/rest/v4/positions/52577/,pres-jud,,2,,,2011-07-26,2012-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct21/,texdistct21,Tex. 20th Jud. Dist. Ct.,Texas 20th Judicial District Court,http://www.milamcounty.org/
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v4/positions/52576/,,Partner/Consultant,1,"Choe, Holen, Yoo & Burchfiel, P.C.",,2006-01-01,2011-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v4/positions/52575/,ada,,2,Dallas County District Attorney's Office,,1995-01-01,2006-01-01,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v4/positions/52574/,pres-jud,,2,"Texas County Courts at Law, Dallas Count Criminal Court No. 8",,2015-01-01,2018-12-31,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v4/positions/52573/,pres-jud,,2,"Texas County Courts at Law, Dallas Count Criminal Court No. 8",,2011-01-01,2014-12-31,,,,,
16200,Tina,,Yoo Clinton,d,a,https://www.courtlistener.com/api/rest/v4/positions/52572/,pres-jud,,2,"Texas District Courts, Dallas County Criminal District No. 1",,2019-01-01,2022-12-31,,,,,
16199,Timothy,D.,Yeats,r,w,https://www.courtlistener.com/api/rest/v4/positions/52571/,,County Attorney,2,Howard County,,,,,,,,
16199,Timothy,D.,Yeats,r,w,https://www.courtlistener.com/api/rest/v4/positions/52570/,prac,,1,Private Practice,,,,,,,,
16199,Timothy,D.,Yeats,r,w,https://www.courtlistener.com/api/rest/v4/positions/52569/,pres-jud,,2,,,2015-01-01,2018-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct119/,texdistct119,Tex. 118th Jud. Dist. Ct.,Texas 118th Judicial District Court,http://www.co.howard.tx.us/default.aspx?Howard_County/District.Court
16199,Timothy,D.,Yeats,r,w,https://www.courtlistener.com/api/rest/v4/positions/52568/,pres-jud,,2,,,2011-01-01,2014-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct119/,texdistct119,Tex. 118th Jud. Dist. Ct.,Texas 118th Judicial District Court,http://www.co.howard.tx.us/default.aspx?Howard_County/District.Court
16199,Timothy,D.,Yeats,r,w,https://www.courtlistener.com/api/rest/v4/positions/52567/,pres-jud,,2,,,2019-01-01,2022-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct119/,texdistct119,Tex. 118th Jud. Dist. Ct.,Texas 118th Judicial District Court,http://www.co.howard.tx.us/default.aspx?Howard_County/District.Court
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52566/,prac,,1,Mullin Hoard & Brown,,2008-01-01,2010-02-01,,,,,
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52565/,prac,,1,Fox Rothschild LLP,,2014-10-01,2019-01-01,,,,,
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52564/,prac,,1,"David & Goodman, P.C.",,2010-11-01,2014-09-01,,,,,
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52563/,,Consulting Attorney,2,,,2021-01-01,2021-02-01,,,,,
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52562/,pres-jud,,2,,,2019-02-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct255/,texdistct255,Tex. 254th Jud. Dist. Ct.,Texas 254th Judicial District Court,http://www.dallascounty.org/government/courts/family_district/254th/
16198,Ashley,Elizabeth Bradford,Wysocki,r,w,https://www.courtlistener.com/api/rest/v4/positions/52561/,pres-jud,,2,,,2021-02-23,2022-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct45/,texdistct45,Tex. 44th Jud. Dist. Ct.,Texas 44th Judicial District Court,http://www.dallascounty.org/government/courts/civil_district/44th/
16197,Lindsey,Marie Byers,Wynne,r,w,https://www.courtlistener.com/api/rest/v4/positions/52560/,prac,,1,The Shapiro Law Firm,,,,,,,,
16197,Lindsey,Marie Byers,Wynne,r,w,https://www.courtlistener.com/api/rest/v4/positions/52559/,prac,,1,The Law Office of Michella J. Melton,,,,,,,,
16197,Lindsey,Marie Byers,Wynne,r,w,https://www.courtlistener.com/api/rest/v4/positions/52558/,ada,,2,Collin County District Attorney's Office,,2008-01-01,2018-01-01,,,,,
16197,Lindsey,Marie Byers,Wynne,r,w,https://www.courtlistener.com/api/rest/v4/positions/52557/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct469/,texdistct469,Tex. 468th Jud. Dist. Ct.,Texas 468th Judicial District Court,https://www.collincountytx.gov/district_courts/Pages/468dc.aspx
16197,Lindsey,Marie Byers,Wynne,r,w,https://www.courtlistener.com/api/rest/v4/positions/52556/,pres-jud,,2,,,2019-10-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct469/,texdistct469,Tex. 468th Jud. Dist. Ct.,Texas 468th Judicial District Court,https://www.collincountytx.gov/district_courts/Pages/468dc.aspx
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52555/,,Partner,1,Sammons and Parker,,1980-01-01,1986-01-01,,,,,
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52554/,,Partner,1,"Bain, Files, Worthen and Jarrett, P.C.",,1986-01-01,1998-01-01,,,,,
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52553/,jus,,2,,,1999-01-01,2002-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp12/,txctapp12,"Tex. App. Ct., 12th Dist. (Tyler)","Texas Court of Appeals, 12th District (Tyler)",http://www.txcourts.gov/12thcoa.aspx
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52552/,c-jus,,2,,,2021-01-01,2026-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp12/,txctapp12,"Tex. App. Ct., 12th Dist. (Tyler)","Texas Court of Appeals, 12th District (Tyler)",http://www.txcourts.gov/12thcoa.aspx
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52551/,c-jus,,2,,,2015-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp12/,txctapp12,"Tex. App. Ct., 12th Dist. (Tyler)","Texas Court of Appeals, 12th District (Tyler)",http://www.txcourts.gov/12thcoa.aspx
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52550/,c-jus,,2,,,2009-01-01,2014-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp12/,txctapp12,"Tex. App. Ct., 12th Dist. (Tyler)","Texas Court of Appeals, 12th District (Tyler)",http://www.txcourts.gov/12thcoa.aspx
8392,James,T.,Worthen,r,w,https://www.courtlistener.com/api/rest/v4/positions/52549/,c-jus,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v4/courts/txctapp12/,txctapp12,"Tex. App. Ct., 12th Dist. (Tyler)","Texas Court of Appeals, 12th District (Tyler)",http://www.txcourts.gov/12thcoa.aspx
16195,Baylor,G.,Wortham,d,w,https://www.courtlistener.com/api/rest/v4/positions/52548/,,Special Assistant U.S. Attorney,1,U.S. Attorney's Office,,2009-09-01,2012-12-01,,,,,
16195,Baylor,G.,Wortham,d,w,https://www.courtlistener.com/api/rest/v4/positions/52547/,,Assistant U.S. Attorney,2,"U.S. Attorney's Office, Eastern District of Texas",,2012-12-01,2015-10-01,,,,,
16195,Baylor,G.,Wortham,d,w,https://www.courtlistener.com/api/rest/v4/positions/52546/,ada,,2,Jefferson County District Attorney's Office,,2006-04-01,2009-09-01,,,,,
16195,Baylor,G.,Wortham,d,w,https://www.courtlistener.com/api/rest/v4/positions/52545/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct137/,texdistct137,Tex. 136th Jud. Dist. Ct.,Texas 136th Judicial District Court,http://www.co.jefferson.tx.us/distcrts/136th.htm
16195,Baylor,G.,Wortham,d,w,https://www.courtlistener.com/api/rest/v4/positions/52544/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct137/,texdistct137,Tex. 136th Jud. Dist. Ct.,Texas 136th Judicial District Court,http://www.co.jefferson.tx.us/distcrts/136th.htm
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52543/,prac,,1,Private Practice,,1980-01-01,1999-01-01,,,,,
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52542/,clerk,,2,,,1979-01-01,1980-01-01,https://www.courtlistener.com/api/rest/v4/courts/tex/,tex,Texas Supreme Court,Texas Supreme Court,http://www.supreme.courts.state.tx.us/
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52541/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52540/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52539/,pres-jud,,2,,,2013-01-01,2016-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52538/,pres-jud,,2,,,2009-01-01,2012-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52537/,pres-jud,,2,,,2005-01-01,2008-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52536/,pres-jud,,2,,,2001-01-01,2004-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16193,Garland,Ben,Woodward,r,w,https://www.courtlistener.com/api/rest/v4/positions/52535/,pres-jud,,2,,,1999-07-01,2000-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct120/,texdistct120,Tex. 119th Jud. Dist. Ct.,Texas 119th Judicial District Court,http://www.co.tom-green.tx.us/default.aspx?Tom-Green_County/District.Court
16192,Douglas,R.,Woodburn,r,w,https://www.courtlistener.com/api/rest/v4/positions/52534/,pres-jud,,2,,,2021-01-01,2024-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct109/,texdistct109,Tex. 108th Jud. Dist. Ct.,Texas 108th Judicial District Court,http://www.co.potter.tx.us/default.aspx?Potter_County/District.Court.108
16192,Douglas,R.,Woodburn,r,w,https://www.courtlistener.com/api/rest/v4/positions/52533/,pres-jud,,2,,,2017-01-01,2020-12-31,https://www.courtlistener.com/api/rest/v4/courts/texdistct109/,texdistct109,Tex. 108th Jud. Dist. Ct.,Texas 108th Judicial District Court,http://www.co.potter.tx.us/default.aspx?Potter_County/District.Court.108
